SENDER,PRICE DATE,PROFIL MI,CODE BASE SEC,SEC DSC,IBPA PRICE,MI PRICE,UPPER PRICE,LOWER PRICE,REASON
IBPA,20180813,IIM02,WOMF01BCN4,OBL BKLJT I WOM FINANCE TAHAP IV TAHUN 2015 SERI B,101.252547,101.466500,102.252547,100.252547,
IBPA,20180813,IIM02,WOMF02ACN2,OBLIGASI BKLJ II WOM FINANCE TAHAP II TH 2017 SR A,100.063559,100.096700,101.063559,99.063559,
IBPA,20180813,IIM02,WOMF02ACN3,OBL BKLJT II WOM FINANCE TAHAP III TAHUN 2017 SR A,99.989528,100.469400,100.989528,98.989528,
IBPA,20180813,IIM02,WOMF02ACN4,OBL BKLJT II WOM FINANCE TAHAP IV TAHUN 2018 SR A,99.539888,99.802700,100.539888,98.539888,
IBPA,20180813,IIM02,WOMF02BCN2,OBLIGASI BKLJ II WOM FINANCE TAHAP II TH 2017 SR B,99.831775,99.831700,101.131775,98.531775,
IBPA,20180813,IIM02,WOMF02BCN4,OBL BKLJT II WOM FINANCE TAHAP IV TAHUN 2018 SR B,98.129004,98.520000,99.429004,96.829004,
IBPA,20180813,IIM02,WSKT01ACN2,OBL BKLJT I WASKITA KARYA TAHAP II TH 2015 SERI A,100.375675,99.961100,101.575675,99.175675,
IBPA,20180813,IIM02,WSKT01BCN2,OBL BKLJT I WASKITA KARYA TAHAP II TH 2015 SERI B,101.812246,102.240000,103.412246,100.212246,
IBPA,20180813,IIM02,WSKT02ACN3,OBL BKLJT II WASKITA KARYA THP III TH 2017 SERI A,97.933121,98.900000,99.533121,96.333121,
IBPA,20180813,IIM02,WSKT02BCN3,OBL BKLJT II WASKITA KARYA THP III TH 2017 SERI B,99.073203,98.343000,101.073203,97.073203,
IBPA,20180813,IIM02,WSKT02CN1,OBLIGASI BKLJT II WASKITA KARYA TAHAP I TAHUN 2016,99.910897,100.861100,101.110897,98.710897,
IBPA,20180813,IIM02,WSKT02CN2,OBL BKLJT II WASKITA KARYA TAHAP II TAHUN 2016,94.289400,94.600000,96.289400,92.289400,
IBPA,20180813,IIM02,WSKT03ACN1,OBL BKLJT III WASKITA KARYA THP I TH 2017 SERI A,95.375848,96.100000,96.975848,93.775848,
IBPA,20180813,IIM02,WSKT03ACN2,OBL BKLJT III WASKITA KARYA THP II TH 2018 SERI A,99.686628,99.102300,101.286628,98.086628,
IBPA,20180813,IIM02,WSKT03BCN1,OBL BKLJT III WASKITA KARYA THP I TH 2017 SERI B,92.165643,94.165600,94.165643,90.165643,
IBPA,20180813,IIM02,WSKT03BCN2,OBL BKLJT III WASKITA KARYA THP II TH 2018 SERI B,97.790182,97.500000,99.790182,95.790182,
IBPA,20180813,KI002,AGII01BCN2,OBL BKLJ I ANEKA GAS INDUSTRI THP II TH2017 SERI B,96.566724,96.566724,98.566724,94.566724,
IBPA,20180813,KI002,AMRT01BCN2,OBL BKLJ I SUMBER ALFARIA TRIJAYA THP II TH15 SR B,101.922281,101.922281,103.222281,100.622281,
IBPA,20180813,KI002,APLN01CN3,OBL BKLJT I AGUNG PODOMORO LAND THP III TH 2014,103.628344,103.628344,105.228344,102.028344,
IBPA,20180813,KI002,BACA02SB,OBLIGASI SUBORDINASI BANK CAPITAL II TAHUN 2015,94.310562,94.310562,96.977762,91.643362,
IBPA,20180813,KI002,BBIA01C,OBLIGASI I BANK UOB INDONESIA TAHUN 2015 SERI C,101.800000,101.800000,103.100000,100.500000,
IBPA,20180813,KI002,BBKP02SBCN1,OBL SUB BKLJT II BANK BUKOPIN TAHAP I TAHUN 2015,98.186116,98.186116,100.853316,95.518916,
IBPA,20180813,KI002,BBKP02SBCN2,OBL SUB BKLJT II BANK BUKOPIN TAHAP II TAHUN 2017,91.490953,91.490953,94.158154,88.823753,
IBPA,20180813,KI002,BFIN02CCN3,OBL BKLJT II BFI FINANCE IND THP III TH2016 SERI C,101.663585,101.663585,102.663585,100.663585,
IBPA,20180813,KI002,BMTR01CCN1,OBL BKLJT I GLOBAL MEDIACOM THP I TH 2017 SERI C,104.948441,104.948441,106.948441,102.948441,
IBPA,20180813,KI002,BNII01SBCN1,OBL SUB BERKELANJUTAN I BANK BII TAHAP I TH 2011,100.895463,100.895463,101.895463,99.895463,
IBPA,20180813,KI002,BNLI01SBCN1,OBL SUBORDINASI BKLJT I BANK PERMATA THP I TH 2012,101.996322,101.996322,102.996322,100.996322,
IBPA,20180813,KI002,BSBR02SB,OBLIGASI SUBORDINASI II BANK NAGARI TAHUN 2012,100.835478,100.835478,102.035478,99.635478,
IBPA,20180813,KI002,BSDE02ACN1,OBL BKLJT II BUMI SERPONG DAMAI THP I TH 2016 SR A,98.912061,98.912061,100.212061,97.612061,
IBPA,20180813,KI002,BSMT01SBCN1,OBLIGASI SUB BKLJT I BANK SUMUT TAHAP I TAHUN 2018,99.758433,99.758433,101.758433,97.758433,
IBPA,20180813,KI002,BVIC01SBCN2,OBL SUB BKLJT I BANK VICTORIA TAHAP II TAHUN 2018,89.011672,89.011672,91.678872,86.344471,
IBPA,20180813,KI002,BVIC02SB,OBLIGASI SUBORDINASI BANK VICTORIA II TAHUN 2012,100.815602,100.815602,102.315602,99.315602,
IBPA,20180813,KI002,BVIC03SB,OBLIGASI SUBORDINASI BANK VICTORIA III TAHUN 2013,99.500000,99.500000,101.500000,97.500000,
IBPA,20180813,KI002,DILD02A,OBLIGASI II INTILAND DEVELOPMENT TAHUN 2016 SERI A,100.606514,100.606514,102.106514,99.106514,
IBPA,20180813,KI002,FR0036,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0036,105.562909,105.562909,105.787909,105.337909,
IBPA,20180813,KI002,FR0043,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0043,109.192502,109.192502,109.452502,108.932502,
IBPA,20180813,KI002,FR0045,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045,112.969915,112.969915,113.392104,112.547726,
IBPA,20180813,KI002,FR0053,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0053,102.632640,102.632640,102.857640,102.407640,
IBPA,20180813,KI002,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056,102.488749,102.488749,102.788749,102.188749,
IBPA,20180813,KI002,FR0058,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058,100.673243,100.673243,101.095431,100.251054,
IBPA,20180813,KI002,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059,93.926764,93.926764,94.226764,93.626764,
IBPA,20180813,KI002,FR0061,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0061,98.693118,98.693118,98.953118,98.433118,
IBPA,20180813,KI002,FR0063,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063,91.870006,91.870006,92.130006,91.610006,
IBPA,20180813,KI002,FR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064,88.050000,88.050000,88.350000,87.750000,
IBPA,20180813,KI002,FR0065,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065,86.126167,86.126167,86.548355,85.703978,
IBPA,20180813,KI002,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068,101.446429,101.446429,101.868617,101.024240,
IBPA,20180813,KI002,FR0069,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0069,100.854700,100.854700,101.054700,100.654700,
IBPA,20180813,KI002,FR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070,102.336975,102.336975,102.596975,102.076975,
IBPA,20180813,KI002,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071,107.601333,107.601333,108.023522,107.179145,
IBPA,20180813,KI002,FR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072,99.610320,99.610320,100.032509,99.188131,
IBPA,20180813,KI002,FR0073,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073,104.990408,104.990408,105.412597,104.568219,
IBPA,20180813,KI002,FR0074,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074,94.440441,94.440441,94.862630,94.018253,
IBPA,20180813,KI002,FR0075,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075,93.385252,93.385252,93.807441,92.963063,
IBPA,20180813,KI002,FR0076,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076,87.463196,87.463196,87.885384,87.041007,
IBPA,20180813,KI002,HDFA02XXMF,MTN II RADANA FINANCE TAHUN 2018,,,,,
IBPA,20180813,KI002,IFR0002,SBSN SERI IFR0002,100.035084,100.035084,100.235084,99.835084,
IBPA,20180813,KI002,INKA01XXMF,MTN I INKA TAHUN 2017,,100.441059,,,
IBPA,20180813,KI002,INKP01XXMF,MTN INDAH KIAT PULP & PAPER I TAHUN 2017,,,,,
IBPA,20180813,KI002,INKP02XXMF,MTN INDAH KIAT PULP & PAPER II TAHUN 2017,,,,,
IBPA,20180813,KI002,KEHA01SB,OBLIGASI SUBORDINASI IDR BANK KEB HANA I THN 2016,99.696332,99.696332,101.296332,98.096332,
IBPA,20180813,KI002,LTLS02BCN2,OBLIGASI BKLJT II LAUTAN LUAS THP II TH2017 SERI B,96.933550,96.933550,98.933550,94.933550,
IBPA,20180813,KI002,LTLS02CN1,OBLIGASI BKLJT II LAUTAN LUAS TAHAP I TAHUN 2017,99.064110,99.064110,101.064110,97.064110,
IBPA,20180813,KI002,MAPI01BCN3,OBL BKLJT I MITRA ADIPERKASA THP III TH 2014 SR B,102.748868,102.748868,104.048868,101.448868,
IBPA,20180813,KI002,MAYA01SBCN1,OBL SUBORDINASI BKLJT I BANK MAYAPADA THP I TH2017,89.252112,89.252112,91.919313,86.584912,
IBPA,20180813,KI002,MAYA03SB,OBLIGASI SUBORDINASI BANK MAYAPADA III TAHUN 2013,99.653377,99.653377,101.653377,97.653377,
IBPA,20180813,KI002,MAYA04SB,OBLIGASI SUBORDINASI BANK MAYAPADA IV TAHUN 2014,100.468507,100.468507,103.135708,97.801307,
IBPA,20180813,KI002,MDLN01BCN1,OBL BKLJT I MODERNLAND REALTY THP I TH 2015 SERI B,104.276756,104.276756,105.876756,102.676756,
IBPA,20180813,KI002,MEDC02ACN3,OBL BKLJT II MEDCO ENERGI INTL THP III TH 16 SR A,101.895362,101.895362,103.495362,100.295362,
IBPA,20180813,KI002,MEDC02BCN2,OBL BKLJT II MEDCO ENERGI INTL TAHAP II TH 16 SR B,102.582546,102.582546,104.582546,100.582546,
IBPA,20180813,KI002,MEDC03BCN1,OBL BKLJT III MEDCO ENERGI INTL THP I TH 18 SR B,94.359340,94.359340,96.359340,92.359340,
IBPA,20180813,KI002,ORI012,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI012,100.419535,100.419535,100.619535,100.219535,
IBPA,20180813,KI002,ORI013,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI013,99.680878,99.680878,99.905878,99.455878,
IBPA,20180813,KI002,PBS004,SBSN SERI PBS004,76.581326,76.581326,77.003515,76.159137,
IBPA,20180813,KI002,PBS011,SBSN Seri PBS011,103.828569,103.828569,104.088569,103.568569,
IBPA,20180813,KI002,PIGN01C,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR C,97.361164,97.361164,98.961164,95.761164,
IBPA,20180813,KI002,PNBN02SBCN2,OBL SUB BKLJT II BANK PANIN TAHAP II TAHUN 2017,97.609766,97.609766,99.609766,95.609766,
IBPA,20180813,KI002,PPRO01BCN1,OBL BKLJT I PP PROPERTI TAHAP I TAHUN 2018 SERI B,100.070643,100.070643,102.737843,97.403442,
IBPA,20180813,KI002,PPRO05XXMF,MTN V PP PROPERTI Tbk TAHUN 2016,,99.064893,,,
IBPA,20180813,KI002,SDRA01SB,OBLIGASI SUBORDINASI BANK SAUDARA I TAHUN 2012,105.235194,105.235194,106.535194,103.935194,
IBPA,20180813,KI002,SIAGII01BCN1,SUK IJRH BKLJ I ANEKA GAS INDUSTRI THP I TH17 SR B,98.429036,98.429036,100.429036,96.429036,
IBPA,20180813,KI002,SIBMTR01CCN1,SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR C,104.948441,104.948441,106.948441,102.948441,
IBPA,20180813,KI002,SIPPLN02ACN1,SUKUK IJARAH BKLJT II PLN THP I TAHUN 2017 SERI A,95.638636,95.638636,97.238636,94.038636,
IBPA,20180813,KI002,SMBBSM01SB,SUKUK MUDHARABAH SUB BANK SYARIAH MANDIRI TH 2016,,,,,
IBPA,20180813,KI002,SMGR01CN1,OBLIGASI BKLJT I SEMEN INDONESIA THP I TAHUN 2017,101.006666,101.006666,102.606666,99.406666,
IBPA,20180813,KI002,SMII01CCN2,OBL BKLJT I SARANA MULTI INFRA. THP II TH2017 SR C,94.742654,94.742654,96.342654,93.142654,
IBPA,20180813,KI002,SMRA01CN1,OBL BKLJT I SUMMARECON AGUNG TAHAP I TAHUN 2013,100.928794,100.928794,102.128794,99.728794,
IBPA,20180813,KI002,SMRA01CN2,OBL BKLJT I SUMMARECON AGUNG TAHAP II TAHUN 2014,102.188523,102.188523,103.788523,100.588523,
IBPA,20180813,KI002,SPNP05X2MF,MTN V SNP TAHAP II,,,,,
IBPA,20180813,KI002,SR008,SUKUK NEGARA RITEL SERI SR008,100.757701,100.757701,100.957701,100.557701,
IBPA,20180813,KI002,SSIA01ACN1,OBL BKLJ I SURYA SEMESTA INTERNUSA THP I TH16 SR A,100.509738,100.509738,102.109738,98.909738,
IBPA,20180813,KI002,SSMM01B,OBLIGASI SUMBERDAYA SEWATAMA I TAHUN 2012 SERI B,,,,,
IBPA,20180813,KI002,TAXI01,OBLIGASI I EXPRESS TRANSINDO UTAMA TAHUN 2014,,,,,
IBPA,20180813,KI002,TBIG02CN1,OBL BKLJT II TOWER BERSAMA INFRA. TAHAP I TH 2016,99.475113,99.475113,100.775113,98.175113,
IBPA,20180813,KI002,TBLA01CN1,OBL BKLJT I TUNAS BARU LAMPUNG TAHAP I TAHUN 2018,95.623218,95.623218,97.623218,93.623218,
IBPA,20180813,KI002,TPIA01A,OBL CHANDRA ASRI PETROCHEMICAL I TAHUN 2016 SERI A,103.237641,103.237641,104.537641,101.937641,
IBPA,20180813,KI002,TUFI02BCN2,OBL BKLJ II MANDIRI TUNAS FINANCE THP II TH16 SR B,100.645603,100.645603,101.945603,99.345603,
IBPA,20180813,KI002,US71568QAB32,Perusahaan Listrik Negara 2042,,,,,
IBPA,20180813,KI002,USD455780CE46,RI-48,,,,,
IBPA,20180813,KI002,USY20721BB49,INDONESIA (REP OF) SER REGS 5.25PCT,103.069280,103.069280,103.681645,102.456916,
IBPA,20180813,KI002,USY7133MAB55,PT PELABUHAN INDO II,,,,,
IBPA,20180813,KI002,USY7133MAC39,PT PELABUHAN INDO II 4.25% 05MAY2025,,,,,
IBPA,20180813,KI002,USY7138AAC46,PT PERTAMINA PERSERO 030522 FXH - REGS,,,,,
IBPA,20180813,KI002,USY7138AAE02,PERTAMINA 4.3% 20MAY23,,,,,
IBPA,20180813,KI002,USY7138AAF76,PERTAMINA 5.625% 20MAY43,,,,,
IBPA,20180813,KI002,WOMF02BCN1,OBL BKLJT II WOM FINANCE TAHAP I TAHUN 2016 SERI B,101.294635,101.294635,102.294635,100.294635,
IBPA,20180813,KI002,WSKT03BCN2,OBL BKLJT III WASKITA KARYA THP II TH 2018 SERI B,97.790182,97.790182,99.790182,95.790182,
IBPA,20180813,KI002,XS1238157181,Garuda ID Global Sukuk,,,,,
IBPA,20180813,LG002,ADMF02CCN2,OBL BKLJT II ADIRA FINANCE TAHAP II TH 2013 SERI C,100.862147,100.745856,101.862147,99.862147,
IBPA,20180813,LG002,ADMF03BCN4,OBL BKLJT III ADIRA FINANCE TAHAP IV TH 2016 SR B,101.069999,101.069999,102.069999,100.069999,
IBPA,20180813,LG002,ADMF04ACN1,OBL BKLJT IV ADIRA FINANCE THP I TH 2017 SERI A,99.769999,100.000000,100.769999,98.769999,
IBPA,20180813,LG002,ADMF04ACN2,OBL BKLJT IV ADIRA FINANCE THP II TH 2018 SERI A,99.339935,99.453866,100.339935,98.339935,
IBPA,20180813,LG002,ADMF04BCN1,OBL BKLJT IV ADIRA FINANCE THP I TH 2017 SERI B,100.524325,100.524325,101.824325,99.224325,
IBPA,20180813,LG002,ADMF04CCN2,OBL BKLJT IV ADIRA FINANCE THP II TH 2018 SERI C,97.466090,97.466090,98.766090,96.166090,
IBPA,20180813,LG002,AGRO01B,OBLIGASI I BRI AGRO TAHUN 2017 SERI B,96.130802,96.130802,97.730802,94.530802,
IBPA,20180813,LG002,AISA01,OBLIGASI TPS FOOD I TAHUN 2013,,100.000000,,,
IBPA,20180813,LG002,AKRA01ACN1,OBL BKLJT I AKR CORPORINDO THP I TAHUN 2017 SERI A,99.288834,99.288834,100.588834,97.988834,
IBPA,20180813,LG002,AKRA01B,OBLIGASI I AKR CORPORINDO TAHUN 2012 SERI B,100.546486,100.546486,101.846486,99.246486,
IBPA,20180813,LG002,AKRA01CCN1,OBL BKLJT I AKR CORPORINDO THP I TAHUN 2017 SERI C,94.798339,94.798339,96.398339,93.198339,
IBPA,20180813,LG002,ANTM01BCN1,OBL BERKELANJUTAN I ANTAM TAHAP I TH 2011 SERI B,91.646200,91.646200,94.313400,88.979000,
IBPA,20180813,LG002,APIA01A,OBLIGASI I ANGKASA PURA II TAHUN 2016 SERI A,99.907500,99.907500,101.207500,98.607500,
IBPA,20180813,LG002,APIA01B,OBLIGASI I ANGKASA PURA II TAHUN 2016 SERI B,98.411773,98.411773,100.011773,96.811773,
IBPA,20180813,LG002,APPR02XXMF,MTN ADHI PERSADA PROPERTI IV TAHUN 2017,,100.000000,,,
IBPA,20180813,LG002,ASDF03ACN4,OBL BKL III ASTRA SEDAYA FINANCE THP IV TH17 SR A,99.907723,100.000000,100.907723,98.907723,
IBPA,20180813,LG002,ASDF03BCN1,OBL BKLJT III ASTRA SEDAYA FINANCE THP I TH16 SR B,100.996062,101.124034,101.996062,99.996062,
IBPA,20180813,LG002,ASDF03BCN2,OBL BKLJ III ASTRA SEDAYA FINANCE THP II TH16 SR B,100.529359,100.529359,101.829359,99.229359,
IBPA,20180813,LG002,ASDF04ACN1,OBL BKLJT IV ASTRA SEDAYA FINANCE THP I TH18 SR A,98.996705,99.996705,99.996705,97.996705,
IBPA,20180813,LG002,ASDF04BCN1,OBL BKLJT IV ASTRA SEDAYA FINANCE THP I TH18 SR B,97.022676,97.022676,98.322676,95.722676,
IBPA,20180813,LG002,BBIA01ACN2,OBL BKLJ I BANK UOB INDONESIA THP II TH2018 SERI A,100.130658,100.300000,101.130658,99.130658,
IBPA,20180813,LG002,BBIA01CCN1,OBL BKLJT I BANK UOB INDONESIA THP I TH2016 SERI C,100.514567,100.514567,102.114567,98.914567,
IBPA,20180813,LG002,BBIA01SBCN2,OBL SUB BKLJT I BANK UOB INDONESIA TAHAP II TH2017,96.068913,96.068913,97.668913,94.468913,
IBPA,20180813,LG002,BBKP01SBCN1,OBL SUB BERKELANJUTAN I BANK BUKOPIN THP I TH 2012,101.803173,101.193956,103.303173,100.303173,
IBPA,20180813,LG002,BBNISB01XXMF,MTN SUBORDINASI I BNI TAHUN 2018,,100.000000,,,
IBPA,20180813,LG002,BBRI01BCN3,OBL BKLJT I BANK BRI TAHAP III TAHUN 2016 SERI B,101.044621,101.171233,102.044621,100.044621,
IBPA,20180813,LG002,BBRI02BCN1,OBL BKLJT II BANK BRI TAHAP I TAHUN 2016 SERI B,100.162242,100.162242,101.462242,98.862242,
IBPA,20180813,LG002,BBRI02BCN3,OBL BKLJT II BANK BRI TAHAP III TAHUN 2017 SERI B,96.452300,98.052300,98.052300,94.852300,
IBPA,20180813,LG002,BBTN01CN1,OBL BERKELANJUTAN I BANK BTN TAHAP I TAHUN 2012,95.395169,95.395169,96.995169,93.795169,
IBPA,20180813,LG002,BBTN02BCN1,OBL BKLJT II BANK BTN TAHAP I TAHUN 2015 SERI B,102.432904,102.432904,103.732904,101.132904,
IBPA,20180813,LG002,BBTN14,OBLIGASI XIV BANK BTN TAHUN 2010,103.435835,103.435835,104.735835,102.135835,
IBPA,20180813,LG002,BEXI03CCN2,OBL BKLJT INDONESIA EXIMBANK III THP II TH16 SR C,98.803320,98.803320,100.403320,97.203320,
IBPA,20180813,LG002,BEXI03CCN4,OBL BKLJT INDONESIA EXIMBANK III THP IV TH17 SR C,100.222001,100.222001,101.822001,98.622001,
IBPA,20180813,LG002,BEXI03DCN4,OBL BKLJT INDONESIA EXIMBANK III THP IV TH17 SR D,99.922874,99.922874,101.522874,98.322874,
IBPA,20180813,LG002,BEXI03ECN4,OBL BKLJT INDONESIA EXIMBANK III THP IV TH17 SR E,99.084193,99.084193,100.684193,97.484193,
IBPA,20180813,LG002,BFIN02CCN3,OBL BKLJT II BFI FINANCE IND THP III TH2016 SERI C,101.663585,102.663585,102.663585,100.663585,
IBPA,20180813,LG002,BFIN03ACN3,OBL BKLJ III BFI FINANCE IND THP III TH2017 SERI A,99.928285,100.000000,100.928285,98.928285,
IBPA,20180813,LG002,BFIN03ACN4,OBL BKLJT III BFI FINANCE IND THP IV TH2018 SERI A,99.329357,100.000000,100.329357,98.329357,
IBPA,20180813,LG002,BFIN03BCN1,OBL BKLJ III BFI FINANCE INDONESIA THP I TH16 SR B,100.236218,100.236218,101.536218,98.936218,
IBPA,20180813,LG002,BFIN03CCN4,OBL BKLJT III BFI FINANCE IND THP IV TH2018 SERI C,96.155063,96.155063,97.455063,94.855063,
IBPA,20180813,LG002,BFIN04ACN1,OBL BKLJT IV BFI FINANCE IND THP I TH2018 SERI A,100.324978,100.000000,101.324978,99.324978,
IBPA,20180813,LG002,BIIF01ACN2,OBL BKLJT I MAYBANK FINANCE TAHAP II TH2016 SERI A,101.158690,101.653750,102.158690,100.158690,
IBPA,20180813,LG002,BIIF01ACN3,OBL BKLJ I MAYBANK FINANCE TAHAP III TH2016 SERI A,100.558226,100.558226,101.858226,99.258226,
IBPA,20180813,LG002,BIIF02BCN1,OBL BKLJ II MAYBANK FINANCE TAHAP I TH2018 SERI B,94.047538,94.047538,95.647538,92.447538,
IBPA,20180813,LG002,BJBR01BCN1,OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI B,93.777292,93.777292,95.377292,92.177292,
IBPA,20180813,LG002,BJBR01CCN1,OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI C,93.698853,93.698853,95.298853,92.098853,
IBPA,20180813,LG002,BMRI01ACN1,OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI A,97.308091,97.308091,98.908091,95.708091,
IBPA,20180813,LG002,BMTP01A,OBLIGASI I BANK MANDIRI TASPEN POS TH 2017 SERI A,100.101650,100.101650,101.401650,98.801650,
IBPA,20180813,LG002,BNGA01CCN2,OBL BKLJT I BANK CIMB NIAGA THP II TH 2013 SERI C,100.816135,101.816135,101.816135,99.816135,
IBPA,20180813,LG002,BNGA02ACN2,OBL BKLJT II BANK CIMB NIAGA THP II TH 2017 SERI A,100.021992,100.000000,101.021992,99.021992,
IBPA,20180813,LG002,BNGA02ACN3,OBL BKLJT II BANK CIMB NIAGA THP III TH2017 SERI A,99.895564,100.000000,100.895564,98.895564,
IBPA,20180813,LG002,BNGA02SB,OBLIGASI SUBORDINASI II BANK CIMB NIAGA TAHUN 2010,103.797627,103.797627,105.097627,102.497627,
IBPA,20180813,LG002,BNII01SBCN2,OBL SUBORDINASI BKLJT I BANK BII TAHAP II TH 2012,101.000393,101.000393,102.300393,99.700393,
IBPA,20180813,LG002,BNLI01SBCN1,OBL SUBORDINASI BKLJT I BANK PERMATA THP I TH 2012,101.996322,101.996322,102.996322,100.996322,
IBPA,20180813,LG002,BNLI01SBCN2,OBL SUBORDINASI BKLJ I BANK PERMATA THP II TH 2012,101.719639,101.719639,103.019639,100.419639,
IBPA,20180813,LG002,BNLI02SBCN2,OBL SUBORDINASI BKLJ II BANK PERMATA THP II TH2014,106.723974,106.723974,108.323974,105.123974,
IBPA,20180813,LG002,BSBR02SB,OBLIGASI SUBORDINASI II BANK NAGARI TAHUN 2012,100.835478,100.835478,102.035478,99.635478,
IBPA,20180813,LG002,BSDE01CCN1,OBL BKLJT I BUMI SERPONG DAMAI THP I TH2012 SERI C,101.692748,101.620548,102.692748,100.692748,
IBPA,20180813,LG002,BSDE02ACN1,OBL BKLJT II BUMI SERPONG DAMAI THP I TH 2016 SR A,98.912061,98.912061,100.212061,97.612061,
IBPA,20180813,LG002,BTPN03ACN2,OBL BKLJT III BANK BTPN TAHAP II TAHUN 2017 SERI A,100.006379,100.000000,101.006379,99.006379,
IBPA,20180813,LG002,BTPN03BCN2,OBL BKLJT III BANK BTPN TAHAP II TAHUN 2017 SERI B,98.121606,98.121606,99.421606,96.821606,
IBPA,20180813,LG002,DIPP01,EBA DNRK INDONESIA POWER PLN 1-PIUTANG USAHA KLS A,97.930983,97.930983,99.530983,96.330983,
IBPA,20180813,LG002,FIFA02BCN3,OBL BERKELANJUTAN II FIF THP III TAHUN 2016 SERI B,101.605781,100.843425,102.605781,100.605781,
IBPA,20180813,LG002,FIFA02BCN4,OBL BERKELANJUTAN II FIF THP IV TAHUN 2016 SERI B,100.966013,100.966013,102.266013,99.666013,
IBPA,20180813,LG002,FIFA03ACN2,OBL BERKELANJUTAN III FIF THP II TAHUN 2017 SERI A,99.992429,100.200000,100.992429,98.992429,
IBPA,20180813,LG002,FIFA03ACN3,OBL BERKELANJUTAN III FIF THP III TAHUN 2018 SR A,100.083482,100.000000,101.083482,99.083482,
IBPA,20180813,LG002,FIFA03BCN1,OBL BERKELANJUTAN III FIF THP I TAHUN 2017 SERI B,102.213279,102.213279,103.513279,100.913279,
IBPA,20180813,LG002,FIFA03BCN2,OBL BERKELANJUTAN III FIF THP II TAHUN 2017 SERI B,98.155520,98.155520,99.455520,96.855520,
IBPA,20180813,LG002,FIFA03BCN3,OBL BERKELANJUTAN III FIF THP III TAHUN 2018 SR B,97.113533,97.113533,98.413533,95.813533,
IBPA,20180813,LG002,FMFN04X1MF,MTN IV FINANSIA MULTI FINANCE TAHAP I TAHUN 2017,,100.000000,,,
IBPA,20180813,LG002,FMFN04X2MF,MTN IV FINANSIA MULTI FINANCE TAHAP II TAHUN 2018,,98.963232,,,
IBPA,20180813,LG002,FR0035,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0035,117.772955,117.772955,118.032955,117.512955,
IBPA,20180813,LG002,FR0040,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040,117.015847,117.015847,117.315847,116.715847,
IBPA,20180813,LG002,FR0043,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0043,109.192502,109.192502,109.452502,108.932502,
IBPA,20180813,LG002,FR0044,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044,110.689208,110.689208,110.989208,110.389208,
IBPA,20180813,LG002,FR0046,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046,107.447609,107.447609,107.707609,107.187609,
IBPA,20180813,LG002,FR0053,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0053,102.632640,102.632640,102.857640,102.407640,
IBPA,20180813,LG002,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056,102.488749,102.488749,102.788749,102.188749,
IBPA,20180813,LG002,FR0058,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058,100.673243,100.673243,101.095431,100.251054,
IBPA,20180813,LG002,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059,93.926764,93.926764,94.226764,93.626764,
IBPA,20180813,LG002,FR0061,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0061,98.693118,98.693118,98.953118,98.433118,
